TPC codegen census, configuration: tpcds-defaults
commit:      1917c854bae
java:        25.0.4.1
settings:    spark.sql.readSideCharPadding=true, statistics injected=false, spark.sql.codegen.hugeMethodLimit=65535, spark.sql.adaptive.enabled=false
under AQE:   the same walk with spark.sql.adaptive.enabled=true finds 0 stages in these queries
bands:       ok <= 8000 bytes < interpreted <= 65535 bytes < fallback

summary
  tpcds-v1.4      103 queries  1058 stages  ok 1058
  tpcds-v2.7       32 queries   497 stages  ok 497
  tpcds-mod        21 queries   132 stages  interpreted 1, ok 131; past 8000: q3

set	query	stage	broadcasts	bytes	constant pool	band	operators
tpcds-v1.4	q80	16	0	342	168	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q80	30	4	509	285	ok	HashAggregate
tpcds-v1.4	q80	29	4	796	434	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v1.4	q80	22	0	120	124	ok	Sort
tpcds-v1.4	q80	21	0	566	162	ok	Filter < ColumnarToRow
tpcds-v1.4	q80	24	0	120	124	ok	Sort
tpcds-v1.4	q80	23	0	400	157	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q80	26	0	342	168	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q81	11	7	1145	311	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < HashAggregate
tpcds-v1.4	q81	3	2	526	371	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q81	1	0	295	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q81	2	0	430	174	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q81	8	2	398	286	ok	Filter < HashAggregate
tpcds-v1.4	q81	7	2	273	298	ok	HashAggregate < HashAggregate
tpcds-v1.4	q81	6	2	507	371	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q81	9	0	766	186	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q81	10	0	1243	214	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q82	5	3	244	254	ok	HashAggregate
tpcds-v1.4	q82	4	3	247	325	ok	HashAggregate < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q82	3	2	855	216	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q82	1	0	398	151	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q82	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q83	18	8	989	326	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < HashAggregate
tpcds-v1.4	q83	5	2	465	356	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q83	3	2	340	167	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q83	2	1	283	163	ok	Project < BroadcastHashJoin < ColumnarToRow
tpcds-v1.4	q83	1	0	340	139	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q83	1	0	432	174	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q83	11	2	174	233	ok	HashAggregate
tpcds-v1.4	q83	10	2	465	356	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q83	17	2	174	233	ok	HashAggregate
tpcds-v1.4	q83	16	2	465	356	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q84	6	5	303	187	ok	Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q84	5	4	936	223	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q84	1	0	296	147	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q84	2	0	214	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q84	3	0	281	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q84	4	0	374	137	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q85	9	7	659	278	ok	HashAggregate
tpcds-v1.4	q85	8	7	3278	440	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q85	1	0	1519	166	ok	Filter < ColumnarToRow
tpcds-v1.4	q85	1	0	295	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q85	2	0	214	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q85	3	0	981	208	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q85	4	0	639	186	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q85	5	0	944	178	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q85	7	0	342	168	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q86	6	2	235	128	ok	Project
tpcds-v1.4	q86	5	2	120	124	ok	Sort
tpcds-v1.4	q86	4	2	547	258	ok	HashAggregate
tpcds-v1.4	q86	3	2	497	393	ok	HashAggregate < Expand < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q86	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q86	2	0	461	174	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q87	13	8	108	140	ok	HashAggregate
tpcds-v1.4	q87	12	8	251	333	ok	HashAggregate < Project < BroadcastHashJoin < BroadcastHashJoin < HashAggregate
tpcds-v1.4	q87	3	2	484	321	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q87	1	0	399	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q87	2	0	461	174	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q87	7	2	244	252	ok	HashAggregate
tpcds-v1.4	q87	6	2	484	321	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q87	11	2	244	252	ok	HashAggregate
tpcds-v1.4	q87	10	2	484	321	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q88	40	31	582	181	ok	BroadcastNestedLoopJoin < BroadcastNestedLoopJoin < BroadcastNestedLoopJoin < BroadcastNestedLoopJoin < BroadcastNestedLoopJoin < BroadcastNestedLoopJoin < BroadcastNestedLoopJoin < HashAggregate
tpcds-v1.4	q88	4	3	405	217	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q88	1	0	685	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q88	2	0	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q88	3	0	296	147	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q88	9	3	108	140	ok	HashAggregate
tpcds-v1.4	q88	8	3	405	217	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q88	6	0	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q88	14	3	108	140	ok	HashAggregate
tpcds-v1.4	q88	13	3	405	217	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q88	11	0	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q88	19	3	108	140	ok	HashAggregate
tpcds-v1.4	q88	18	3	405	217	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q88	16	0	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q88	24	3	108	140	ok	HashAggregate
tpcds-v1.4	q88	23	3	405	217	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q88	21	0	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q88	29	3	108	140	ok	HashAggregate
tpcds-v1.4	q88	28	3	405	217	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q88	26	0	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q88	34	3	108	140	ok	HashAggregate
tpcds-v1.4	q88	33	3	405	217	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q88	31	0	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q88	39	3	108	140	ok	HashAggregate
tpcds-v1.4	q88	38	3	405	217	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q88	36	0	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q89	7	3	709	168	ok	Project < Filter
tpcds-v1.4	q89	6	3	120	124	ok	Sort
tpcds-v1.4	q89	5	3	409	248	ok	HashAggregate
tpcds-v1.4	q89	4	3	1559	428	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q89	1	0	394	162	ok	Filter < ColumnarToRow
tpcds-v1.4	q89	1	0	353	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q89	3	0	321	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q90	10	7	324	183	ok	Project < BroadcastNestedLoopJoin < HashAggregate
tpcds-v1.4	q90	4	3	405	217	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q90	1	0	294	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q90	2	0	339	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q90	3	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q90	9	3	108	140	ok	HashAggregate
tpcds-v1.4	q90	8	3	405	217	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q90	6	0	339	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q91	9	6	120	124	ok	Sort
tpcds-v1.4	q91	8	6	284	240	ok	HashAggregate
tpcds-v1.4	q91	7	6	920	395	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q91	1	0	394	162	ok	Filter < ColumnarToRow
tpcds-v1.4	q91	1	0	375	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q91	3	0	415	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q91	4	0	298	147	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q91	5	0	773	208	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q91	6	0	328	163	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q92	7	4	155	154	ok	HashAggregate
tpcds-v1.4	q92	6	4	564	249	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q92	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q92	1	0	295	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q92	4	1	379	266	ok	Filter < HashAggregate
tpcds-v1.4	q92	3	1	386	367	ok	HashAggregate < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q93	7	1	225	236	ok	HashAggregate
tpcds-v1.4	q93	6	1	749	361	ok	HashAggregate < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v1.4	q93	2	0	120	124	ok	Sort
tpcds-v1.4	q93	1	0	389	153	ok	Project < ColumnarToRow
tpcds-v1.4	q93	4	0	120	124	ok	Sort
tpcds-v1.4	q93	3	0	406	149	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q93	5	0	328	161	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q94	12	3	233	184	ok	HashAggregate
tpcds-v1.4	q94	11	3	578	389	ok	HashAggregate < SortAggregate < SortAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < SortMergeJoin
tpcds-v1.4	q94	5	0	648	187	ok	Project < SortMergeJoin
tpcds-v1.4	q94	2	0	120	124	ok	Sort
tpcds-v1.4	q94	1	0	568	160	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q94	4	0	120	124	ok	Sort
tpcds-v1.4	q94	3	0	236	142	ok	Project < ColumnarToRow
tpcds-v1.4	q94	7	0	120	124	ok	Sort
tpcds-v1.4	q94	6	0	187	142	ok	Project < ColumnarToRow
tpcds-v1.4	q94	8	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q94	9	0	327	161	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q94	10	0	328	161	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q95	21	3	233	184	ok	HashAggregate
tpcds-v1.4	q95	20	3	576	392	ok	HashAggregate < SortAggregate < SortAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < SortMergeJoin
tpcds-v1.4	q95	8	0	492	186	ok	SortMergeJoin
tpcds-v1.4	q95	2	0	120	124	ok	Sort
tpcds-v1.4	q95	1	0	516	160	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q95	7	0	387	178	ok	Project < SortMergeJoin
tpcds-v1.4	q95	4	0	120	124	ok	Sort
tpcds-v1.4	q95	3	0	281	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q95	6	0	120	124	ok	Sort
tpcds-v1.4	q95	16	0	342	178	ok	Project < SortMergeJoin
tpcds-v1.4	q95	10	0	120	124	ok	Sort
tpcds-v1.4	q95	9	0	214	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q95	15	0	387	178	ok	Project < SortMergeJoin
tpcds-v1.4	q95	12	0	120	124	ok	Sort
tpcds-v1.4	q95	14	0	120	124	ok	Sort
tpcds-v1.4	q95	17	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q95	18	0	327	161	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q95	19	0	328	161	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q96	5	3	108	140	ok	HashAggregate
tpcds-v1.4	q96	4	3	405	217	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q96	1	0	294	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q96	2	0	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q96	3	0	296	147	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q97	8	2	166	175	ok	HashAggregate
tpcds-v1.4	q97	7	2	818	252	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q97	3	1	241	291	ok	Sort < HashAggregate
tpcds-v1.4	q97	2	1	345	303	ok	HashAggregate < Project < BroadcastHashJoin < ColumnarToRow
tpcds-v1.4	q97	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q97	6	1	241	291	ok	Sort < HashAggregate
tpcds-v1.4	q97	5	1	345	303	ok	HashAggregate < Project < BroadcastHashJoin < ColumnarToRow
tpcds-v1.4	q98	7	2	383	169	ok	Project < Sort
tpcds-v1.4	q98	6	2	529	143	ok	Project
tpcds-v1.4	q98	5	2	120	124	ok	Sort
tpcds-v1.4	q98	4	2	377	245	ok	HashAggregate
tpcds-v1.4	q98	3	2	587	371	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q98	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q98	1	0	881	199	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q99	6	4	353	259	ok	HashAggregate
tpcds-v1.4	q99	5	4	786	386	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q99	1	0	272	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q99	2	0	342	168	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q99	3	0	272	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q99	4	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q5a	49	7	424	254	ok	HashAggregate
tpcds-v2.7	q5a	48	7	424	254	ok	HashAggregate
tpcds-v2.7	q5a	15	7	568	257	ok	HashAggregate
tpcds-v2.7	q5a	14	7	288	248	ok	HashAggregate
tpcds-v2.7	q5a	4	2	537	280	ok	HashAggregate
tpcds-v2.7	q5a	3	2	474	465	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Union < Project < Filter < ColumnarToRow < Project < Filter < ColumnarToRow
tpcds-v2.7	q5a	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q5a	2	0	342	168	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q5a	8	2	537	280	ok	HashAggregate
tpcds-v2.7	q5a	7	2	474	465	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Union < Project < Filter < ColumnarToRow < Project < Filter < ColumnarToRow
tpcds-v2.7	q5a	6	0	342	168	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q5a	13	3	537	280	ok	HashAggregate
tpcds-v2.7	q5a	12	3	698	475	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Union < Project < Filter < ColumnarToRow < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v2.7	q5a	9	0	395	155	ok	ColumnarToRow
tpcds-v2.7	q5a	11	0	342	168	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q5a	31	0	445	250	ok	HashAggregate
tpcds-v2.7	q5a	30	0	383	292	ok	HashAggregate < HashAggregate
tpcds-v2.7	q5a	47	0	427	192	ok	HashAggregate
tpcds-v2.7	q5a	46	0	382	312	ok	HashAggregate < HashAggregate
tpcds-v2.7	q6	8	5	156	224	ok	Filter < HashAggregate
tpcds-v2.7	q6	7	5	623	362	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v2.7	q6	1	0	281	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q6	2	0	339	151	ok	Filter < ColumnarToRow
tpcds-v2.7	q6	1	0	288	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q6	2	0	244	242	ok	HashAggregate
tpcds-v2.7	q6	1	0	388	271	ok	HashAggregate < Project < Filter < ColumnarToRow
tpcds-v2.7	q6	6	1	540	218	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q6	5	0	331	264	ok	Filter < HashAggregate
tpcds-v2.7	q6	4	0	430	362	ok	HashAggregate < Project < Filter < ColumnarToRow
tpcds-v2.7	q10a	9	7	431	230	ok	HashAggregate
tpcds-v2.7	q10a	8	7	517	349	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q10a	2	1	283	172	ok	Project < BroadcastHashJoin < ColumnarToRow
tpcds-v2.7	q10a	1	0	419	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q10a	5	2	304	216	ok	Union < Project < BroadcastHashJoin < ColumnarToRow < Project < BroadcastHashJoin < ColumnarToRow
tpcds-v2.7	q10a	6	0	424	147	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q10a	7	0	902	189	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q11	16	11	1226	309	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < BroadcastHashJoin < Filter < HashAggregate
tpcds-v2.7	q11	3	2	1250	426	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v2.7	q11	1	0	382	162	ok	Filter < ColumnarToRow
tpcds-v2.7	q11	1	0	307	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q11	7	2	378	248	ok	HashAggregate
tpcds-v2.7	q11	6	2	1250	426	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v2.7	q11	4	0	382	162	ok	Filter < ColumnarToRow
tpcds-v2.7	q11	1	0	307	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q11	11	2	403	253	ok	Filter < HashAggregate
tpcds-v2.7	q11	10	2	1250	426	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v2.7	q11	8	0	382	162	ok	Filter < ColumnarToRow
tpcds-v2.7	q11	15	2	378	248	ok	HashAggregate
tpcds-v2.7	q11	14	2	1250	426	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v2.7	q11	12	0	382	162	ok	Filter < ColumnarToRow
tpcds-v2.7	q12	6	2	529	143	ok	Project
tpcds-v2.7	q12	5	2	120	124	ok	Sort
tpcds-v2.7	q12	4	2	377	245	ok	HashAggregate
tpcds-v2.7	q12	3	2	587	371	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q12	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q12	1	0	881	199	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q14	52	17	747	305	ok	BroadcastHashJoin < Filter < HashAggregate
tpcds-v2.7	q14	5	3	288	199	ok	HashAggregate
tpcds-v2.7	q14	4	3	289	323	ok	HashAggregate < Union < Project < BroadcastHashJoin < ColumnarToRow < Project < BroadcastHashJoin < ColumnarToRow < Project < BroadcastHashJoin < ColumnarToRow
tpcds-v2.7	q14	25	13	555	354	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14	1	0	288	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q14	1	0	446	139	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q14	11	9	474	167	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14	10	8	247	276	ok	BroadcastHashJoin < HashAggregate
tpcds-v2.7	q14	6	5	430	312	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q14	4	3	564	163	ok	BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14	3	2	480	183	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14	1	0	370	142	ok	Filter < ColumnarToRow
tpcds-v2.7	q14	9	2	480	183	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14	23	1	470	159	ok	BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14	51	3	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14	50	3	555	354	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14	1	0	288	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q14	1	0	446	139	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q14a	401	19	294	272	ok	HashAggregate
tpcds-v2.7	q14a	400	19	294	272	ok	HashAggregate
tpcds-v2.7	q14a	79	19	338	279	ok	HashAggregate
tpcds-v2.7	q14a	26	13	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14a	5	3	288	199	ok	HashAggregate
tpcds-v2.7	q14a	4	3	289	323	ok	HashAggregate < Union < Project < BroadcastHashJoin < ColumnarToRow < Project < BroadcastHashJoin < ColumnarToRow < Project < BroadcastHashJoin < ColumnarToRow
tpcds-v2.7	q14a	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q14a	25	13	609	354	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14a	1	0	375	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q14a	11	9	474	167	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14a	10	8	247	276	ok	BroadcastHashJoin < HashAggregate
tpcds-v2.7	q14a	6	5	430	312	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14a	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q14a	4	3	564	163	ok	BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14a	3	2	480	183	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14a	1	0	370	142	ok	Filter < ColumnarToRow
tpcds-v2.7	q14a	9	2	480	183	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14a	23	1	425	166	ok	BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14a	52	3	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14a	51	3	609	354	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14a	78	3	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14a	77	3	609	354	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q14a	159	0	311	279	ok	HashAggregate
tpcds-v2.7	q14a	158	0	244	318	ok	HashAggregate < HashAggregate
tpcds-v2.7	q14a	105	0	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14a	131	0	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14a	157	0	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14a	239	0	284	279	ok	HashAggregate
tpcds-v2.7	q14a	238	0	240	318	ok	HashAggregate < HashAggregate
tpcds-v2.7	q14a	185	0	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14a	211	0	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14a	237	0	439	277	ok	Filter < HashAggregate
tpcds-v2.7	q14a	319	0	257	271	ok	HashAggregate
tpcds-v2.7	q14a	318	0	236	318	ok	HashAggregate < HashAggregate
tpcds-v2.7	q14a	265	0	439	277	ok	Filter < HashAggregate
