TPC codegen census, configuration: tpcds-defaults-stats
commit:      a821cc2e8d1
java:        25.0.4.1
settings:    spark.sql.readSideCharPadding=true, statistics injected=true, spark.sql.codegen.hugeMethodLimit=65535, spark.sql.adaptive.enabled=false
under AQE:   the same walk with spark.sql.adaptive.enabled=true finds 0 stages in these queries
bands:       ok <= 8000 bytes < interpreted <= 65535 bytes < fallback

summary
  tpcds-v1.4      103 queries  1586 stages  ok 1586
  tpcds-v2.7       32 queries   794 stages  ok 794
  tpcds-mod        21 queries   175 stages  interpreted 1, ok 174; past 8000: q3

set	query	stage	bytes	constant pool	band	operators
tpcds-v1.4	q65	7	272	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q65	11	120	124	ok	Sort
tpcds-v1.4	q65	10	501	177	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q66	13	4962	625	ok	HashAggregate
tpcds-v1.4	q66	6	3389	326	ok	HashAggregate
tpcds-v1.4	q66	5	1905	254	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q66	1	365	142	ok	Filter < ColumnarToRow
tpcds-v1.4	q66	2	423	165	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q66	3	340	136	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q66	4	589	171	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q66	12	3389	326	ok	HashAggregate
tpcds-v1.4	q66	11	1905	254	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q67	10	512	130	ok	Filter
tpcds-v1.4	q67	9	120	124	ok	Sort
tpcds-v1.4	q67	8	482	307	ok	Sort < HashAggregate
tpcds-v1.4	q67	7	1186	407	ok	HashAggregate < Expand < Project < SortMergeJoin
tpcds-v1.4	q67	4	120	124	ok	Sort
tpcds-v1.4	q67	3	270	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q67	1	497	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q67	2	342	168	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q67	6	120	124	ok	Sort
tpcds-v1.4	q67	5	699	186	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q68	16	696	200	ok	Project < SortMergeJoin
tpcds-v1.4	q68	6	120	124	ok	Sort
tpcds-v1.4	q68	5	372	191	ok	Project < SortMergeJoin
tpcds-v1.4	q68	2	120	124	ok	Sort
tpcds-v1.4	q68	1	528	174	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q68	4	120	124	ok	Sort
tpcds-v1.4	q68	3	281	146	ok	Filter < ColumnarToRow
tpcds-v1.4	q68	15	120	124	ok	Sort
tpcds-v1.4	q68	14	467	334	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q68	11	120	124	ok	Sort
tpcds-v1.4	q68	10	380	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q68	1	472	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q68	8	353	147	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q68	9	396	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q68	13	120	124	ok	Sort
tpcds-v1.4	q69	23	274	230	ok	HashAggregate
tpcds-v1.4	q69	22	406	343	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q69	19	120	124	ok	Sort
tpcds-v1.4	q69	18	342	178	ok	Project < SortMergeJoin
tpcds-v1.4	q69	15	120	124	ok	Sort
tpcds-v1.4	q69	14	357	170	ok	Project < SortMergeJoin
tpcds-v1.4	q69	10	357	177	ok	SortMergeJoin
tpcds-v1.4	q69	6	352	180	ok	SortMergeJoin
tpcds-v1.4	q69	2	120	124	ok	Sort
tpcds-v1.4	q69	1	339	142	ok	Filter < ColumnarToRow
tpcds-v1.4	q69	5	120	124	ok	Sort
tpcds-v1.4	q69	4	142	136	ok	Project < BroadcastHashJoin < ColumnarToRow
tpcds-v1.4	q69	1	419	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q69	9	120	124	ok	Sort
tpcds-v1.4	q69	8	142	136	ok	Project < BroadcastHashJoin < ColumnarToRow
tpcds-v1.4	q69	13	120	124	ok	Sort
tpcds-v1.4	q69	12	142	136	ok	Project < BroadcastHashJoin < ColumnarToRow
tpcds-v1.4	q69	17	120	124	ok	Sort
tpcds-v1.4	q69	16	445	165	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q69	21	120	124	ok	Sort
tpcds-v1.4	q69	20	746	189	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q70	13	235	128	ok	Project
tpcds-v1.4	q70	12	120	124	ok	Sort
tpcds-v1.4	q70	11	547	258	ok	HashAggregate
tpcds-v1.4	q70	10	275	292	ok	HashAggregate < Expand < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q70	1	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q70	9	404	211	ok	Project < SortMergeJoin
tpcds-v1.4	q70	3	120	124	ok	Sort
tpcds-v1.4	q70	2	321	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q70	8	155	115	ok	Project < Filter
tpcds-v1.4	q70	7	180	292	ok	Sort < HashAggregate
tpcds-v1.4	q70	6	275	288	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q70	5	341	168	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q71	8	120	124	ok	Sort
tpcds-v1.4	q71	7	275	248	ok	HashAggregate
tpcds-v1.4	q71	6	262	347	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Union < Project < BroadcastHashJoin < Filter < ColumnarToRow < Project < BroadcastHashJoin < Filter < ColumnarToRow < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q71	1	470	171	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q71	1	375	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q71	5	544	172	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q72	24	198	230	ok	HashAggregate
tpcds-v1.4	q72	23	507	354	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q72	20	120	124	ok	Sort
tpcds-v1.4	q72	19	688	217	ok	Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v1.4	q72	13	120	124	ok	Sort
tpcds-v1.4	q72	12	459	187	ok	Project < SortMergeJoin
tpcds-v1.4	q72	9	120	124	ok	Sort
tpcds-v1.4	q72	8	457	178	ok	Project < SortMergeJoin
tpcds-v1.4	q72	5	120	124	ok	Sort
tpcds-v1.4	q72	4	437	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q72	1	429	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q72	2	328	161	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q72	3	281	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q72	7	120	124	ok	Sort
tpcds-v1.4	q72	6	327	161	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q72	11	120	124	ok	Sort
tpcds-v1.4	q72	10	272	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q72	17	120	124	ok	Sort
tpcds-v1.4	q72	16	325	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q72	14	281	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q72	15	272	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q72	18	214	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q72	22	120	124	ok	Sort
tpcds-v1.4	q72	21	281	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q73	10	120	124	ok	Sort
tpcds-v1.4	q73	9	445	197	ok	Project < SortMergeJoin
tpcds-v1.4	q73	6	120	124	ok	Sort
tpcds-v1.4	q73	5	208	222	ok	Filter < HashAggregate
tpcds-v1.4	q73	4	385	282	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q73	1	472	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q73	2	400	147	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q73	3	739	185	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q73	8	120	124	ok	Sort
tpcds-v1.4	q73	7	698	186	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q74	35	912	222	ok	Project < SortMergeJoin
tpcds-v1.4	q74	26	485	200	ok	Project < SortMergeJoin
tpcds-v1.4	q74	17	416	200	ok	SortMergeJoin
tpcds-v1.4	q74	8	120	124	ok	Sort
tpcds-v1.4	q74	7	307	253	ok	Filter < HashAggregate
tpcds-v1.4	q74	6	429	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q74	3	120	124	ok	Sort
tpcds-v1.4	q74	2	215	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q74	1	408	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q74	5	120	124	ok	Sort
tpcds-v1.4	q74	4	670	186	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q74	16	120	124	ok	Sort
tpcds-v1.4	q74	15	261	248	ok	HashAggregate
tpcds-v1.4	q74	14	429	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q74	11	120	124	ok	Sort
tpcds-v1.4	q74	10	215	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q74	1	408	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q74	13	120	124	ok	Sort
tpcds-v1.4	q74	25	120	124	ok	Sort
tpcds-v1.4	q74	24	307	253	ok	Filter < HashAggregate
tpcds-v1.4	q74	23	429	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q74	20	120	124	ok	Sort
tpcds-v1.4	q74	19	215	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q74	22	120	124	ok	Sort
tpcds-v1.4	q74	34	120	124	ok	Sort
tpcds-v1.4	q74	33	248	248	ok	HashAggregate
tpcds-v1.4	q74	32	429	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q74	29	120	124	ok	Sort
tpcds-v1.4	q74	28	215	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q74	31	120	124	ok	Sort
tpcds-v1.4	q75	51	1019	258	ok	Project < SortMergeJoin
tpcds-v1.4	q75	25	120	124	ok	Sort
tpcds-v1.4	q75	24	389	248	ok	Filter < HashAggregate
tpcds-v1.4	q75	23	329	338	ok	HashAggregate < HashAggregate
tpcds-v1.4	q75	22	325	252	ok	HashAggregate
tpcds-v1.4	q75	7	843	210	ok	Project < SortMergeJoin
tpcds-v1.4	q75	4	120	124	ok	Sort
tpcds-v1.4	q75	3	215	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q75	1	307	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q75	2	596	161	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q75	6	120	124	ok	Sort
tpcds-v1.4	q75	5	394	160	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q75	14	843	210	ok	Project < SortMergeJoin
tpcds-v1.4	q75	11	120	124	ok	Sort
tpcds-v1.4	q75	10	215	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q75	13	120	124	ok	Sort
tpcds-v1.4	q75	12	394	160	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q75	21	843	210	ok	Project < SortMergeJoin
tpcds-v1.4	q75	18	120	124	ok	Sort
tpcds-v1.4	q75	17	215	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q75	20	120	124	ok	Sort
tpcds-v1.4	q75	19	394	160	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q75	50	120	124	ok	Sort
tpcds-v1.4	q75	49	389	248	ok	Filter < HashAggregate
tpcds-v1.4	q75	48	329	338	ok	HashAggregate < HashAggregate
tpcds-v1.4	q75	47	325	252	ok	HashAggregate
tpcds-v1.4	q75	32	843	210	ok	Project < SortMergeJoin
tpcds-v1.4	q75	29	120	124	ok	Sort
tpcds-v1.4	q75	28	215	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q75	1	307	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q75	31	120	124	ok	Sort
tpcds-v1.4	q75	39	843	210	ok	Project < SortMergeJoin
tpcds-v1.4	q75	36	120	124	ok	Sort
tpcds-v1.4	q75	35	215	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q75	38	120	124	ok	Sort
tpcds-v1.4	q75	46	843	210	ok	Project < SortMergeJoin
tpcds-v1.4	q75	43	120	124	ok	Sort
tpcds-v1.4	q75	42	215	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q75	45	120	124	ok	Sort
tpcds-v1.4	q76	8	315	258	ok	HashAggregate
tpcds-v1.4	q76	7	281	363	ok	HashAggregate < Union < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q76	1	321	142	ok	Filter < ColumnarToRow
tpcds-v1.4	q76	2	342	168	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q76	4	180	133	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q76	3	384	162	ok	Filter < ColumnarToRow
tpcds-v1.4	q77	24	496	263	ok	HashAggregate
tpcds-v1.4	q77	23	326	290	ok	HashAggregate < Expand
tpcds-v1.4	q77	8	514	288	ok	Project < BroadcastHashJoin < HashAggregate
tpcds-v1.4	q77	3	275	285	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q77	1	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q77	2	214	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q77	7	247	244	ok	HashAggregate
tpcds-v1.4	q77	6	275	285	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q77	14	433	279	ok	Project < BroadcastNestedLoopJoin < HashAggregate
tpcds-v1.4	q77	10	244	283	ok	HashAggregate < Project < BroadcastHashJoin < ColumnarToRow
tpcds-v1.4	q77	13	219	170	ok	HashAggregate
tpcds-v1.4	q77	12	153	190	ok	HashAggregate < Project < BroadcastHashJoin < ColumnarToRow
tpcds-v1.4	q77	22	514	288	ok	Project < BroadcastHashJoin < HashAggregate
tpcds-v1.4	q77	17	275	285	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q77	16	214	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q77	21	247	244	ok	HashAggregate
tpcds-v1.4	q77	20	275	285	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q78	23	1199	271	ok	Project < SortMergeJoin
tpcds-v1.4	q78	15	662	208	ok	Project < SortMergeJoin
tpcds-v1.4	q78	7	363	307	ok	Sort < HashAggregate
tpcds-v1.4	q78	6	529	332	ok	HashAggregate < Project < BroadcastHashJoin < Project < Filter < SortMergeJoin
tpcds-v1.4	q78	2	120	124	ok	Sort
tpcds-v1.4	q78	1	548	162	ok	Filter < ColumnarToRow
tpcds-v1.4	q78	1	307	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q78	4	120	124	ok	Sort
tpcds-v1.4	q78	3	281	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q78	14	420	307	ok	Sort < Filter < HashAggregate
tpcds-v1.4	q78	13	529	332	ok	HashAggregate < Project < BroadcastHashJoin < Project < Filter < SortMergeJoin
tpcds-v1.4	q78	9	120	124	ok	Sort
tpcds-v1.4	q78	8	548	162	ok	Filter < ColumnarToRow
tpcds-v1.4	q78	11	120	124	ok	Sort
tpcds-v1.4	q78	10	281	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q78	22	420	307	ok	Sort < Filter < HashAggregate
tpcds-v1.4	q78	21	529	332	ok	HashAggregate < Project < BroadcastHashJoin < Project < Filter < SortMergeJoin
tpcds-v1.4	q78	17	120	124	ok	Sort
tpcds-v1.4	q78	16	548	162	ok	Filter < ColumnarToRow
tpcds-v1.4	q78	19	120	124	ok	Sort
tpcds-v1.4	q78	18	281	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q79	9	540	200	ok	Project < SortMergeJoin
tpcds-v1.4	q79	6	120	124	ok	Sort
tpcds-v1.4	q79	5	344	255	ok	HashAggregate
tpcds-v1.4	q79	4	385	294	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q79	1	428	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q79	2	397	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q79	3	399	150	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q79	8	120	124	ok	Sort
tpcds-v1.4	q79	7	461	174	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q80	32	496	255	ok	HashAggregate
tpcds-v1.4	q80	31	326	279	ok	HashAggregate < Expand
tpcds-v1.4	q80	10	509	285	ok	HashAggregate
tpcds-v1.4	q80	9	481	299	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v1.4	q80	2	120	124	ok	Sort
tpcds-v1.4	q80	1	580	162	ok	Filter < ColumnarToRow
tpcds-v1.4	q80	1	308	147	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q80	1	327	161	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q80	1	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q80	4	120	124	ok	Sort
tpcds-v1.4	q80	3	400	157	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q80	8	342	168	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q80	20	509	285	ok	HashAggregate
tpcds-v1.4	q80	19	481	299	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v1.4	q80	12	120	124	ok	Sort
tpcds-v1.4	q80	11	580	162	ok	Filter < ColumnarToRow
tpcds-v1.4	q80	14	120	124	ok	Sort
tpcds-v1.4	q80	13	400	157	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q80	18	342	168	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q80	30	509	285	ok	HashAggregate
tpcds-v1.4	q80	29	481	299	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v1.4	q80	22	120	124	ok	Sort
tpcds-v1.4	q80	21	580	162	ok	Filter < ColumnarToRow
tpcds-v1.4	q80	24	120	124	ok	Sort
tpcds-v1.4	q80	23	400	157	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q80	28	342	168	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q81	25	960	193	ok	Project < SortMergeJoin
tpcds-v1.4	q81	22	120	124	ok	Sort
tpcds-v1.4	q81	21	466	196	ok	Project < SortMergeJoin
tpcds-v1.4	q81	18	120	124	ok	Sort
tpcds-v1.4	q81	17	392	212	ok	Project < SortMergeJoin
tpcds-v1.4	q81	8	120	124	ok	Sort
tpcds-v1.4	q81	7	238	249	ok	Filter < HashAggregate
tpcds-v1.4	q81	6	361	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q81	3	120	124	ok	Sort
tpcds-v1.4	q81	2	270	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q81	1	295	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q81	5	120	124	ok	Sort
tpcds-v1.4	q81	4	430	174	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q81	16	401	338	ok	Sort < Filter < HashAggregate
tpcds-v1.4	q81	15	273	298	ok	HashAggregate < HashAggregate
tpcds-v1.4	q81	14	361	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q81	11	120	124	ok	Sort
tpcds-v1.4	q81	10	215	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q81	13	120	124	ok	Sort
tpcds-v1.4	q81	20	120	124	ok	Sort
tpcds-v1.4	q81	19	766	186	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q81	24	120	124	ok	Sort
tpcds-v1.4	q81	23	1243	214	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q82	8	244	254	ok	HashAggregate
tpcds-v1.4	q82	7	373	323	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q82	4	120	124	ok	Sort
tpcds-v1.4	q82	3	306	140	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q82	1	705	181	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q82	1	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q82	6	120	124	ok	Sort
tpcds-v1.4	q82	5	221	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q82	1	513	147	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q83	20	954	267	ok	Project < SortMergeJoin
tpcds-v1.4	q83	13	325	196	ok	Project < SortMergeJoin
tpcds-v1.4	q83	6	175	285	ok	Sort < HashAggregate
tpcds-v1.4	q83	5	275	288	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q83	3	215	133	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q83	2	142	129	ok	Project < BroadcastHashJoin < ColumnarToRow
tpcds-v1.4	q83	1	340	139	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q83	4	432	174	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q83	12	175	285	ok	Sort < HashAggregate
tpcds-v1.4	q83	11	275	288	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q83	19	175	285	ok	Sort < HashAggregate
tpcds-v1.4	q83	18	275	288	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q84	6	187	144	ok	Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q84	5	186	137	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q84	4	290	147	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q84	1	296	147	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q84	3	235	133	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q84	2	374	137	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q85	21	659	278	ok	HashAggregate
tpcds-v1.4	q85	20	1479	349	ok	HashAggregate < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v1.4	q85	16	120	124	ok	Sort
tpcds-v1.4	q85	15	632	206	ok	Project < SortMergeJoin
tpcds-v1.4	q85	12	120	124	ok	Sort
tpcds-v1.4	q85	11	1687	204	ok	Project < SortMergeJoin
tpcds-v1.4	q85	8	120	124	ok	Sort
tpcds-v1.4	q85	7	502	185	ok	Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v1.4	q85	3	120	124	ok	Sort
tpcds-v1.4	q85	2	1319	152	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q85	1	295	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q85	1	214	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q85	5	120	124	ok	Sort
tpcds-v1.4	q85	4	674	157	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q85	10	120	124	ok	Sort
tpcds-v1.4	q85	9	981	207	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q85	14	120	124	ok	Sort
tpcds-v1.4	q85	13	639	186	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q85	18	120	124	ok	Sort
tpcds-v1.4	q85	17	944	178	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q85	19	342	168	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q86	9	235	128	ok	Project
tpcds-v1.4	q86	8	120	124	ok	Sort
tpcds-v1.4	q86	7	547	258	ok	HashAggregate
tpcds-v1.4	q86	6	353	393	ok	HashAggregate < Expand < Project < SortMergeJoin
tpcds-v1.4	q86	3	120	124	ok	Sort
tpcds-v1.4	q86	2	215	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q86	1	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q86	5	120	124	ok	Sort
tpcds-v1.4	q86	4	461	174	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q87	27	108	140	ok	HashAggregate
tpcds-v1.4	q87	26	1122	245	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q87	17	1122	214	ok	SortMergeJoin
tpcds-v1.4	q87	8	120	124	ok	Sort
tpcds-v1.4	q87	7	244	252	ok	HashAggregate
tpcds-v1.4	q87	6	350	317	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q87	3	120	124	ok	Sort
tpcds-v1.4	q87	2	215	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q87	1	399	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q87	5	120	124	ok	Sort
tpcds-v1.4	q87	4	461	174	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q87	16	120	124	ok	Sort
tpcds-v1.4	q87	15	244	252	ok	HashAggregate
tpcds-v1.4	q87	14	350	317	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q87	11	120	124	ok	Sort
tpcds-v1.4	q87	10	215	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q87	13	120	124	ok	Sort
tpcds-v1.4	q87	25	120	124	ok	Sort
tpcds-v1.4	q87	24	244	252	ok	HashAggregate
tpcds-v1.4	q87	23	350	317	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q87	20	120	124	ok	Sort
tpcds-v1.4	q87	19	215	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q87	22	120	124	ok	Sort
tpcds-v1.4	q88	40	582	181	ok	BroadcastNestedLoopJoin < BroadcastNestedLoopJoin < BroadcastNestedLoopJoin < BroadcastNestedLoopJoin < BroadcastNestedLoopJoin < BroadcastNestedLoopJoin < BroadcastNestedLoopJoin < HashAggregate
