TPC codegen census, configuration: tpcds-nopadding-stats
commit:      1917c854bae
java:        25.0.4.1
settings:    spark.sql.readSideCharPadding=false, statistics injected=true, spark.sql.codegen.hugeMethodLimit=65535, spark.sql.adaptive.enabled=false
under AQE:   the same walk with spark.sql.adaptive.enabled=true finds 0 stages in these queries
bands:       ok <= 8000 bytes < interpreted <= 65535 bytes < fallback

summary
  tpcds-v1.4      103 queries  1586 stages  ok 1586
  tpcds-v2.7       32 queries   785 stages  ok 785
  tpcds-mod        21 queries   175 stages  interpreted 1, ok 174; past 8000: q3

set	query	stage	broadcasts	bytes	constant pool	band	operators
tpcds-v1.4	q64	13	3	825	240	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v1.4	q64	2	0	120	124	ok	Sort
tpcds-v1.4	q64	1	0	929	162	ok	Filter < ColumnarToRow
tpcds-v1.4	q64	1	0	707	161	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q64	1	0	307	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q64	4	0	120	124	ok	Sort
tpcds-v1.4	q64	3	0	281	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q64	10	0	410	287	ok	Project < Filter < HashAggregate
tpcds-v1.4	q64	9	0	502	300	ok	SortAggregate < Project < SortMergeJoin
tpcds-v1.4	q64	6	0	120	124	ok	Sort
tpcds-v1.4	q64	5	0	345	157	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q64	8	0	120	124	ok	Sort
tpcds-v1.4	q64	7	0	455	157	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q64	12	0	348	146	ok	Filter < ColumnarToRow
tpcds-v1.4	q64	16	0	120	124	ok	Sort
tpcds-v1.4	q64	15	0	549	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q64	17	0	272	142	ok	Filter < ColumnarToRow
tpcds-v1.4	q64	22	0	120	124	ok	Sort
tpcds-v1.4	q64	21	0	281	146	ok	Filter < ColumnarToRow
tpcds-v1.4	q64	26	0	120	124	ok	Sort
tpcds-v1.4	q64	27	0	214	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q64	28	0	281	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q64	33	0	120	124	ok	Sort
tpcds-v1.4	q64	32	0	419	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q64	37	0	120	124	ok	Sort
tpcds-v1.4	q64	38	0	214	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q64	40	0	765	168	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q64	86	11	120	124	ok	Sort
tpcds-v1.4	q64	85	11	734	269	ok	HashAggregate
tpcds-v1.4	q64	84	11	1276	425	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v1.4	q64	78	8	120	124	ok	Sort
tpcds-v1.4	q64	77	8	1041	196	ok	Project < SortMergeJoin
tpcds-v1.4	q64	74	8	120	124	ok	Sort
tpcds-v1.4	q64	73	8	1363	245	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v1.4	q64	67	5	120	124	ok	Sort
tpcds-v1.4	q64	66	5	1056	200	ok	Project < SortMergeJoin
tpcds-v1.4	q64	63	5	120	124	ok	Sort
tpcds-v1.4	q64	62	5	1089	235	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v1.4	q64	57	3	120	124	ok	Sort
tpcds-v1.4	q64	56	3	825	240	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v1.4	q64	45	0	120	124	ok	Sort
tpcds-v1.4	q64	44	0	929	162	ok	Filter < ColumnarToRow
tpcds-v1.4	q64	1	0	307	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q64	47	0	120	124	ok	Sort
tpcds-v1.4	q64	59	0	120	124	ok	Sort
tpcds-v1.4	q64	65	0	120	124	ok	Sort
tpcds-v1.4	q64	69	0	120	124	ok	Sort
tpcds-v1.4	q64	76	0	120	124	ok	Sort
tpcds-v1.4	q64	80	0	120	124	ok	Sort
tpcds-v1.4	q65	12	4	488	193	ok	Project < SortMergeJoin
tpcds-v1.4	q65	9	4	120	124	ok	Sort
tpcds-v1.4	q65	8	4	492	305	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < HashAggregate
tpcds-v1.4	q65	2	1	444	353	ok	HashAggregate < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q65	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q65	6	1	350	275	ok	Filter < HashAggregate
tpcds-v1.4	q65	5	1	273	288	ok	HashAggregate < HashAggregate
tpcds-v1.4	q65	4	1	425	353	ok	HashAggregate < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q65	7	0	272	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q65	11	0	120	124	ok	Sort
tpcds-v1.4	q65	10	0	431	159	ok	Filter < ColumnarToRow
tpcds-v1.4	q66	13	8	4962	622	ok	HashAggregate
tpcds-v1.4	q66	6	4	3389	325	ok	HashAggregate
tpcds-v1.4	q66	5	4	1964	673	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q66	1	0	365	142	ok	Filter < ColumnarToRow
tpcds-v1.4	q66	2	0	385	151	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q66	3	0	340	136	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q66	4	0	520	153	ok	Filter < ColumnarToRow
tpcds-v1.4	q66	12	4	3389	325	ok	HashAggregate
tpcds-v1.4	q66	11	4	1964	673	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q67	10	2	512	130	ok	Filter
tpcds-v1.4	q67	9	2	120	124	ok	Sort
tpcds-v1.4	q67	8	2	482	307	ok	Sort < HashAggregate
tpcds-v1.4	q67	7	2	1186	407	ok	HashAggregate < Expand < Project < SortMergeJoin
tpcds-v1.4	q67	4	2	120	124	ok	Sort
tpcds-v1.4	q67	3	2	691	206	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q67	1	0	497	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q67	2	0	272	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q67	6	0	120	124	ok	Sort
tpcds-v1.4	q67	5	0	419	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q68	16	3	696	200	ok	Project < SortMergeJoin
tpcds-v1.4	q68	6	0	120	124	ok	Sort
tpcds-v1.4	q68	5	0	323	190	ok	Project < SortMergeJoin
tpcds-v1.4	q68	2	0	120	124	ok	Sort
tpcds-v1.4	q68	1	0	388	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q68	4	0	120	124	ok	Sort
tpcds-v1.4	q68	3	0	281	146	ok	Filter < ColumnarToRow
tpcds-v1.4	q68	15	3	120	124	ok	Sort
tpcds-v1.4	q68	14	3	467	332	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q68	11	3	120	124	ok	Sort
tpcds-v1.4	q68	10	3	835	198	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q68	1	0	472	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q68	8	0	353	147	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q68	9	0	396	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q68	13	0	120	124	ok	Sort
tpcds-v1.4	q69	23	3	274	230	ok	HashAggregate
tpcds-v1.4	q69	22	3	406	343	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q69	19	3	120	124	ok	Sort
tpcds-v1.4	q69	18	3	342	178	ok	Project < SortMergeJoin
tpcds-v1.4	q69	15	3	120	124	ok	Sort
tpcds-v1.4	q69	14	3	357	170	ok	Project < SortMergeJoin
tpcds-v1.4	q69	10	2	357	177	ok	SortMergeJoin
tpcds-v1.4	q69	6	1	352	180	ok	SortMergeJoin
tpcds-v1.4	q69	2	0	120	124	ok	Sort
tpcds-v1.4	q69	1	0	339	142	ok	Filter < ColumnarToRow
tpcds-v1.4	q69	5	1	120	124	ok	Sort
tpcds-v1.4	q69	4	1	283	172	ok	Project < BroadcastHashJoin < ColumnarToRow
tpcds-v1.4	q69	1	0	419	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q69	9	1	120	124	ok	Sort
tpcds-v1.4	q69	8	1	283	172	ok	Project < BroadcastHashJoin < ColumnarToRow
tpcds-v1.4	q69	13	1	120	124	ok	Sort
tpcds-v1.4	q69	12	1	283	172	ok	Project < BroadcastHashJoin < ColumnarToRow
tpcds-v1.4	q69	17	0	120	124	ok	Sort
tpcds-v1.4	q69	16	0	408	151	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q69	21	0	120	124	ok	Sort
tpcds-v1.4	q69	20	0	468	153	ok	Filter < ColumnarToRow
tpcds-v1.4	q70	11	5	235	128	ok	Project
tpcds-v1.4	q70	10	5	120	124	ok	Sort
tpcds-v1.4	q70	9	5	547	258	ok	HashAggregate
tpcds-v1.4	q70	8	5	497	393	ok	HashAggregate < Expand < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q70	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q70	7	3	412	175	ok	BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q70	6	2	155	115	ok	Project < Filter
tpcds-v1.4	q70	5	2	180	292	ok	Sort < HashAggregate
tpcds-v1.4	q70	4	2	468	367	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q70	3	0	272	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q71	8	5	120	124	ok	Sort
tpcds-v1.4	q71	7	5	275	248	ok	HashAggregate
tpcds-v1.4	q71	6	5	614	466	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Union < Project < BroadcastHashJoin < Filter < ColumnarToRow < Project < BroadcastHashJoin < Filter < ColumnarToRow < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q71	1	0	400	153	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q71	1	0	375	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q71	5	0	506	158	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q72	24	6	198	230	ok	HashAggregate
tpcds-v1.4	q72	23	6	507	354	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q72	20	6	120	124	ok	Sort
tpcds-v1.4	q72	19	6	688	217	ok	Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v1.4	q72	13	3	120	124	ok	Sort
tpcds-v1.4	q72	12	3	459	187	ok	Project < SortMergeJoin
tpcds-v1.4	q72	9	3	120	124	ok	Sort
tpcds-v1.4	q72	8	3	457	178	ok	Project < SortMergeJoin
tpcds-v1.4	q72	5	3	120	124	ok	Sort
tpcds-v1.4	q72	4	3	914	189	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q72	1	0	429	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q72	2	0	317	151	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q72	3	0	281	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q72	7	0	120	124	ok	Sort
tpcds-v1.4	q72	6	0	316	151	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q72	11	0	120	124	ok	Sort
tpcds-v1.4	q72	10	0	272	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q72	17	2	120	124	ok	Sort
tpcds-v1.4	q72	16	2	556	192	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q72	14	0	281	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q72	15	0	272	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q72	18	0	214	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q72	22	0	120	124	ok	Sort
tpcds-v1.4	q72	21	0	281	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q73	10	3	120	124	ok	Sort
tpcds-v1.4	q73	9	3	445	197	ok	Project < SortMergeJoin
tpcds-v1.4	q73	6	3	120	124	ok	Sort
tpcds-v1.4	q73	5	3	208	222	ok	Filter < HashAggregate
tpcds-v1.4	q73	4	3	605	339	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q73	1	0	472	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q73	2	0	400	147	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q73	3	0	702	171	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q73	8	0	120	124	ok	Sort
tpcds-v1.4	q73	7	0	419	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q74	35	4	914	226	ok	Project < SortMergeJoin
tpcds-v1.4	q74	26	3	485	204	ok	Project < SortMergeJoin
tpcds-v1.4	q74	17	2	416	204	ok	SortMergeJoin
tpcds-v1.4	q74	8	1	120	124	ok	Sort
tpcds-v1.4	q74	7	1	307	253	ok	Filter < HashAggregate
tpcds-v1.4	q74	6	1	409	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q74	3	1	120	124	ok	Sort
tpcds-v1.4	q74	2	1	394	184	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q74	1	0	408	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q74	5	0	120	124	ok	Sort
tpcds-v1.4	q74	4	0	388	153	ok	Filter < ColumnarToRow
tpcds-v1.4	q74	16	1	120	124	ok	Sort
tpcds-v1.4	q74	15	1	261	248	ok	HashAggregate
tpcds-v1.4	q74	14	1	409	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q74	11	1	120	124	ok	Sort
tpcds-v1.4	q74	10	1	394	184	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q74	1	0	408	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q74	13	0	120	124	ok	Sort
tpcds-v1.4	q74	25	1	120	124	ok	Sort
tpcds-v1.4	q74	24	1	307	253	ok	Filter < HashAggregate
tpcds-v1.4	q74	23	1	409	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q74	20	1	120	124	ok	Sort
tpcds-v1.4	q74	19	1	394	184	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q74	22	0	120	124	ok	Sort
tpcds-v1.4	q74	34	1	120	124	ok	Sort
tpcds-v1.4	q74	33	1	248	248	ok	HashAggregate
tpcds-v1.4	q74	32	1	409	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q74	29	1	120	124	ok	Sort
tpcds-v1.4	q74	28	1	394	184	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q74	31	0	120	124	ok	Sort
tpcds-v1.4	q75	51	12	1019	258	ok	Project < SortMergeJoin
tpcds-v1.4	q75	25	6	120	124	ok	Sort
tpcds-v1.4	q75	24	6	389	247	ok	Filter < HashAggregate
tpcds-v1.4	q75	23	6	329	338	ok	HashAggregate < HashAggregate
tpcds-v1.4	q75	22	6	325	252	ok	HashAggregate
tpcds-v1.4	q75	7	2	843	210	ok	Project < SortMergeJoin
tpcds-v1.4	q75	4	2	120	124	ok	Sort
tpcds-v1.4	q75	3	2	707	197	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q75	1	0	307	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q75	2	0	585	151	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q75	6	0	120	124	ok	Sort
tpcds-v1.4	q75	5	0	394	160	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q75	14	2	843	210	ok	Project < SortMergeJoin
tpcds-v1.4	q75	11	2	120	124	ok	Sort
tpcds-v1.4	q75	10	2	707	197	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q75	13	0	120	124	ok	Sort
tpcds-v1.4	q75	12	0	394	160	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q75	21	2	843	210	ok	Project < SortMergeJoin
tpcds-v1.4	q75	18	2	120	124	ok	Sort
tpcds-v1.4	q75	17	2	707	197	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q75	20	0	120	124	ok	Sort
tpcds-v1.4	q75	19	0	394	160	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q75	50	6	120	124	ok	Sort
tpcds-v1.4	q75	49	6	389	247	ok	Filter < HashAggregate
tpcds-v1.4	q75	48	6	329	338	ok	HashAggregate < HashAggregate
tpcds-v1.4	q75	47	6	325	252	ok	HashAggregate
tpcds-v1.4	q75	32	2	843	210	ok	Project < SortMergeJoin
tpcds-v1.4	q75	29	2	120	124	ok	Sort
tpcds-v1.4	q75	28	2	707	197	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q75	1	0	307	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q75	31	0	120	124	ok	Sort
tpcds-v1.4	q75	39	2	843	210	ok	Project < SortMergeJoin
tpcds-v1.4	q75	36	2	120	124	ok	Sort
tpcds-v1.4	q75	35	2	707	197	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q75	38	0	120	124	ok	Sort
tpcds-v1.4	q75	46	2	843	210	ok	Project < SortMergeJoin
tpcds-v1.4	q75	43	2	120	124	ok	Sort
tpcds-v1.4	q75	42	2	707	197	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q75	45	0	120	124	ok	Sort
tpcds-v1.4	q76	8	6	315	258	ok	HashAggregate
tpcds-v1.4	q76	7	6	529	469	ok	HashAggregate < Union < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow < Project < BroadcastHashJoin < Filter < ColumnarToRow < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q76	1	0	321	142	ok	Filter < ColumnarToRow
tpcds-v1.4	q76	2	0	272	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q76	4	1	468	177	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q76	3	0	384	162	ok	Filter < ColumnarToRow
tpcds-v1.4	q77	24	13	496	263	ok	HashAggregate
tpcds-v1.4	q77	23	13	326	291	ok	HashAggregate < Expand
tpcds-v1.4	q77	8	5	514	289	ok	Project < BroadcastHashJoin < HashAggregate
tpcds-v1.4	q77	3	2	492	371	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q77	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q77	2	0	214	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q77	7	2	247	245	ok	HashAggregate
tpcds-v1.4	q77	6	2	492	371	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q77	14	3	433	280	ok	Project < BroadcastNestedLoopJoin < HashAggregate
tpcds-v1.4	q77	10	1	390	362	ok	HashAggregate < Project < BroadcastHashJoin < ColumnarToRow
tpcds-v1.4	q77	13	1	219	170	ok	HashAggregate
tpcds-v1.4	q77	12	1	302	234	ok	HashAggregate < Project < BroadcastHashJoin < ColumnarToRow
tpcds-v1.4	q77	22	5	514	289	ok	Project < BroadcastHashJoin < HashAggregate
tpcds-v1.4	q77	17	2	492	371	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q77	16	0	214	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q77	21	2	247	245	ok	HashAggregate
tpcds-v1.4	q77	20	2	492	371	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q78	23	3	1199	271	ok	Project < SortMergeJoin
tpcds-v1.4	q78	15	2	662	208	ok	Project < SortMergeJoin
tpcds-v1.4	q78	7	1	363	306	ok	Sort < HashAggregate
tpcds-v1.4	q78	6	1	622	429	ok	HashAggregate < Project < BroadcastHashJoin < Project < Filter < SortMergeJoin
tpcds-v1.4	q78	2	0	120	124	ok	Sort
tpcds-v1.4	q78	1	0	548	162	ok	Filter < ColumnarToRow
tpcds-v1.4	q78	1	0	307	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q78	4	0	120	124	ok	Sort
tpcds-v1.4	q78	3	0	281	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q78	14	1	420	306	ok	Sort < Filter < HashAggregate
tpcds-v1.4	q78	13	1	622	429	ok	HashAggregate < Project < BroadcastHashJoin < Project < Filter < SortMergeJoin
tpcds-v1.4	q78	9	0	120	124	ok	Sort
tpcds-v1.4	q78	8	0	548	162	ok	Filter < ColumnarToRow
tpcds-v1.4	q78	11	0	120	124	ok	Sort
tpcds-v1.4	q78	10	0	281	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q78	22	1	420	306	ok	Sort < Filter < HashAggregate
tpcds-v1.4	q78	21	1	622	429	ok	HashAggregate < Project < BroadcastHashJoin < Project < Filter < SortMergeJoin
tpcds-v1.4	q78	17	0	120	124	ok	Sort
tpcds-v1.4	q78	16	0	548	162	ok	Filter < ColumnarToRow
tpcds-v1.4	q78	19	0	120	124	ok	Sort
tpcds-v1.4	q78	18	0	281	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q79	9	3	540	200	ok	Project < SortMergeJoin
tpcds-v1.4	q79	6	3	120	124	ok	Sort
tpcds-v1.4	q79	5	3	344	255	ok	HashAggregate
tpcds-v1.4	q79	4	3	759	382	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q79	1	0	428	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q79	2	0	397	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q79	3	0	399	150	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q79	8	0	120	124	ok	Sort
tpcds-v1.4	q79	7	0	321	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q80	32	12	496	255	ok	HashAggregate
tpcds-v1.4	q80	31	12	326	280	ok	HashAggregate < Expand
tpcds-v1.4	q80	10	4	509	285	ok	HashAggregate
tpcds-v1.4	q80	9	4	796	434	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v1.4	q80	2	0	120	124	ok	Sort
tpcds-v1.4	q80	1	0	580	162	ok	Filter < ColumnarToRow
tpcds-v1.4	q80	1	0	308	147	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q80	1	0	316	151	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q80	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q80	4	0	120	124	ok	Sort
tpcds-v1.4	q80	3	0	400	157	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q80	8	0	272	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q80	20	4	509	285	ok	HashAggregate
tpcds-v1.4	q80	19	4	796	434	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v1.4	q80	12	0	120	124	ok	Sort
tpcds-v1.4	q80	11	0	580	162	ok	Filter < ColumnarToRow
tpcds-v1.4	q80	14	0	120	124	ok	Sort
tpcds-v1.4	q80	13	0	400	157	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q80	18	0	272	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q80	30	4	509	285	ok	HashAggregate
tpcds-v1.4	q80	29	4	796	434	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v1.4	q80	22	0	120	124	ok	Sort
tpcds-v1.4	q80	21	0	580	162	ok	Filter < ColumnarToRow
tpcds-v1.4	q80	24	0	120	124	ok	Sort
tpcds-v1.4	q80	23	0	400	157	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q80	28	0	272	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q81	30	5	1272	241	ok	Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v1.4	q81	6	0	120	124	ok	Sort
tpcds-v1.4	q81	5	0	883	199	ok	Project < SortMergeJoin
tpcds-v1.4	q81	2	0	120	124	ok	Sort
tpcds-v1.4	q81	1	0	486	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q81	4	0	120	124	ok	Sort
tpcds-v1.4	q81	3	0	849	170	ok	Filter < ColumnarToRow
tpcds-v1.4	q81	14	1	120	124	ok	Sort
tpcds-v1.4	q81	13	1	238	249	ok	Filter < HashAggregate
tpcds-v1.4	q81	12	1	361	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q81	9	1	120	124	ok	Sort
tpcds-v1.4	q81	8	1	441	183	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q81	1	0	295	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q81	11	0	120	124	ok	Sort
tpcds-v1.4	q81	10	0	272	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q81	29	3	398	286	ok	Filter < HashAggregate
tpcds-v1.4	q81	28	3	287	333	ok	HashAggregate < Project < BroadcastHashJoin < HashAggregate
tpcds-v1.4	q81	21	1	244	244	ok	HashAggregate
tpcds-v1.4	q81	20	1	308	313	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q81	17	1	120	124	ok	Sort
tpcds-v1.4	q81	16	1	310	168	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q81	19	0	120	124	ok	Sort
tpcds-v1.4	q81	18	0	281	146	ok	Filter < ColumnarToRow
tpcds-v1.4	q81	27	1	341	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q81	24	1	120	124	ok	Sort
tpcds-v1.4	q81	23	1	423	186	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q81	26	0	120	124	ok	Sort
tpcds-v1.4	q82	8	2	244	254	ok	HashAggregate
tpcds-v1.4	q82	7	2	373	323	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q82	4	2	120	124	ok	Sort
tpcds-v1.4	q82	3	2	658	201	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q82	1	0	635	163	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q82	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q82	6	0	120	124	ok	Sort
